name,source_file,record_id,SMILES,poly_diff_5ns_value,Degree of polymerization,salt_molality_mol_per_kg_polymer,target_total_atoms,repeat_unit_mw_g_mol,repeat_unit_atom_count,short length,chain_mw_g_mol,chain_atom_count,litfsi_mw_g_mol,litfsi_atom_count,litfsi_per_chain_ideal,litfsi_per_chain_nearest_int,Num_chains,Num_LiTFSI,system_total_atom_count,system_actual_litfsi_per_chain,system_actual_molality_mol_per_kg_polymer,left_cap,right_cap
poly_115,cv_1.csv,9-0-485118671-0,C=C(C)CN(CC)CC(CO*)OC(=O)*,1.566712968013933e-08,150,1.5,100000,199.25,31,4,29887.5,4650,287.088,16,44.83125,45,19,852,101982,44.842105,1.500363,*C,*C
poly_116,cv_1.csv,9-0-1132300083-0,CCC(CC(C)CO*)NC(=O)*,1.0542707260492611e-08,150,1.5,100000,157.213,26,4,23581.95,3900,287.088,16,35.372925,35,23,814,102724,35.391304,1.500779,*C,*C
poly_117,cv_1.csv,9-0-428454356-0,O=C(*)OCCNCCO*,3.0667506601161155e-08,150,1.5,100000,131.131,18,4,19669.65,2700,287.088,16,29.504475,30,32,944,101504,29.5,1.499772,*C,*C
poly_118,cv_1.csv,9-0-538230113-0,O=C(*)NCCCNCCCO*,3.426587482517737e-08,150,1.5,100000,158.201,25,4,23730.15,3750,287.088,16,35.595225,36,24,854,103664,35.583333,1.499499,*C,*C
poly_119,cv_1.csv,9-0-413594746-0,CCC(C)C(NC(=O)*)C(=O)NCCCO*,7.985933637110047e-09,150,1.5,100000,214.265,33,4,32139.75,4950,287.088,16,48.209625,48,18,868,102988,48.222222,1.500392,*C,*C
poly_120,cv_1.csv,9-0-1119504342-0,CN(C)CCCNCC(CO*)OC(=O)*,2.3052990465246533e-08,150,1.5,100000,202.254,32,4,30338.1,4800,287.088,16,45.50715,46,19,865,105040,45.526316,1.500632,*C,*C
poly_121,cv_1.csv,9-0-413609677-0,COCCN(CCOC(=O)*)CC(C)O*,5.878642555723397e-08,150,1.5,100000,203.238,31,4,30485.7,4650,287.088,16,45.72855,46,19,869,102254,45.736842,1.500272,*C,*C
poly_122,cv_1.csv,9-0-413621281-0,CN(CCCCOC(=O)*)CCOCCO*,8.421875151009534e-08,150,1.5,100000,217.265,34,4,32589.75,5100,287.088,16,48.884625,49,18,880,105880,48.888889,1.500131,*C,*C
poly_123,cv_1.csv,9-0-538226844-0,CN(CCCN*)CCOC(=O)*,2.5417006879462183e-08,150,1.5,100000,158.201,25,4,23730.15,3750,287.088,16,35.595225,36,24,854,103664,35.583333,1.499499,*C,*C
poly_124,cv_1.csv,9-0-246226454-0,CCCCCN(CCNC(=O)*)CCO*,2.8659540613920377e-08,150,1.5,100000,200.282,34,4,30042.3,5100,287.088,16,45.06345,45,18,811,104776,45.055556,1.499737,*C,*C
poly_125,cv_1.csv,9-0-413592217-0,CC(CO*)(COC(=O)*)NC(=O)C(F)F,1.0727359177768946e-08,150,1.5,100000,209.148,23,4,31372.2,3450,287.088,16,47.0583,47,24,1129,100864,47.041667,1.49947,*C,*C
poly_126,cv_1.csv,9-0-1132279477-0,CCCCCC(CO*)OC(=O)*,1.06245158374206e-08,150,1.5,100000,158.197,25,4,23729.55,3750,287.088,16,35.594325,36,24,854,103664,35.583333,1.499537,*C,*C
poly_127,cv_1.csv,9-0-246300068-0,CC(CCSCCOCCOC(=O)*)O*,6.91721096391268e-08,150,1.5,100000,220.29,30,4,33043.5,4500,287.088,16,49.56525,50,19,942,100572,49.578947,1.500415,*C,*C
poly_128,cv_1.csv,9-0-246200422-0,CC(C)N(CCO*)CCC(C)(C)OC(=O)*,3.950349895098022e-08,150,1.5,100000,215.293,36,4,32293.95,5400,287.088,16,48.440925,48,17,823,104968,48.411765,1.499097,*C,*C
poly_129,cv_1.csv,9-0-1119504332-0,CC(=O)NC(C)(CO*)COC(=O)*,7.242123220545405e-09,150,1.5,100000,173.168,23,4,25975.2,3450,287.088,16,38.9628,39,25,974,101834,38.96,1.499892,*C,*C
poly_130,cv_1.csv,9-0-33225992-0,C#CCC(CO*)NC(=O)CC(C)(C)OC(=O)*,9.572659437501108e-09,150,1.5,100000,225.244,31,4,33786.6,4650,287.088,16,50.6799,51,19,963,103758,50.684211,1.500128,*C,*C
poly_131,cv_1.csv,9-0-1119511972-0,COCC(NC(=O)*)C(=O)NC(C)CN*,4.923525395981691e-09,150,1.5,100000,201.226,29,4,30183.9,4350,287.088,16,45.27585,45,20,906,101496,45.3,1.5008,*C,*C
poly_132,cv_1.csv,9-0-33212777-0,C=CCN(CCCO*)CCOC(=O)*,6.356074669797438e-08,150,1.5,100000,185.223,28,4,27783.45,4200,287.088,16,41.675175,42,21,875,102200,41.666667,1.499694,*C,*C
poly_133,cv_1.csv,9-0-413630336-0,CC(CNCC(CF)OC(=O)*)O*,1.5909397969511583e-08,150,1.5,100000,177.175,24,4,26576.25,3600,287.088,16,39.864375,40,24,957,101712,39.875,1.5004,*C,*C
poly_134,cv_1.csv,9-0-413606210-0,CCCNC(=O)NCC(COC(=O)*)O*,1.1234116219801909e-08,150,1.5,100000,202.21,28,4,30331.5,4200,287.088,16,45.49725,45,21,955,103480,45.47619,1.499306,*C,*C
poly_135,cv_1.csv,9-0-246213220-0,CN(CCCCN*)CCCCOC(=O)*,3.4418704193239586e-08,150,1.5,100000,200.282,34,4,30042.3,5100,287.088,16,45.06345,45,18,811,104776,45.055556,1.499737,*C,*C
poly_136,cv_1.csv,9-0-13127562-0,CC(CNCC#CCO*)OC(=O)*,2.1109014338031465e-08,150,1.5,100000,169.18,23,4,25377,3450,287.088,16,38.0655,38,25,952,101482,38.08,1.500571,*C,*C
poly_137,cv_1.csv,9-0-1119511714-0,COCC(COC(=O)*)NC(=O)C(C)O*,1.2649939361013725e-08,150,1.5,100000,203.194,27,4,30479.1,4050,287.088,16,45.71865,46,21,960,100410,45.714286,1.499857,*C,*C
poly_138,cv_1.csv,9-0-246314448-0,CCC(CNC(COC(=O)*)CC(F)F)O*,1.6317600389566578e-08,150,1.5,100000,223.219,30,4,33482.85,4500,287.088,16,50.224275,50,19,954,100764,50.210526,1.499589,*C,*C
poly_139,cv_1.csv,9-0-1132278029-0,O=C(*)OCCCSCCO*,4.6303652750037944e-08,150,1.5,100000,162.21,20,4,24331.5,3000,287.088,16,36.49725,36,28,1022,100352,36.5,1.500113,*C,*C
poly_140,cv_1.csv,9-0-33238826-0,CN(CC#N)CC(OC(=O)*)C(C)(C)O*,1.0349638999000576e-08,150,1.5,100000,198.222,28,4,29733.3,4200,287.088,16,44.59995,45,21,937,103192,44.619048,1.500642,*C,*C
poly_141,cv_1.csv,9-0-13126466-0,N#CCN(CCO*)CCOC(=O)*,2.2405315494207635e-08,150,1.5,100000,170.168,22,4,25525.2,3300,287.088,16,38.2878,38,26,995,101720,38.269231,1.499273,*C,*C
poly_142,cv_1.csv,9-0-246239878-0,CCC(CN(C)CCCO*)OC(=O)*,3.650506897230337e-08,150,1.5,100000,187.239,30,4,28085.85,4500,287.088,16,42.128775,42,20,843,103488,42.15,1.500756,*C,*C
poly_143,cv_1.csv,9-0-428454780-0,O=C(*)NCCNCCNCCN*,2.3611136365782128e-08,150,1.5,100000,172.232,28,4,25834.8,4200,287.088,16,38.7522,39,21,814,101224,38.761905,1.500376,*C,*C
poly_144,cv_1.csv,9-0-1119506895-0,CNCC(=O)NCC(CO*)OC(=O)*,1.1961816519384666e-08,150,1.5,100000,188.183,25,4,28227.45,3750,287.088,16,42.341175,42,23,974,101834,42.347826,1.500236,*C,*C
poly_145,cv_1.csv,9-0-33211833-0,C=CCCN(CCO*)CCOC(=O)*,3.7570414211394454e-08,150,1.5,100000,185.223,28,4,27783.45,4200,287.088,16,41.675175,42,21,875,102200,41.666667,1.499694,*C,*C
poly_146,cv_1.csv,9-0-413612005-0,O=C(*)OCCN(CCF)CCCO*,4.7568016839330583e-08,150,1.5,100000,191.202,27,4,28680.3,4050,287.088,16,43.02045,43,22,946,104236,43,1.499287,*C,*C
poly_147,cv_1.csv,9-0-1132291996-0,O=C(*)NCCSCCSCCN*,3.1910405482948784e-08,150,1.5,100000,206.336,26,4,30950.4,3900,287.088,16,46.4256,46,22,1021,102136,46.409091,1.499467,*C,*C
poly_148,cv_1.csv,9-0-413606703-0,CC(C)C(CO*)NC(=O)CNC(=O)*,9.088262689971018e-09,150,1.5,100000,186.211,27,4,27931.65,4050,287.088,16,41.897475,42,22,922,103852,41.909091,1.500416,*C,*C
poly_149,cv_1.csv,9-0-482403127-0,O=C(*)OCCNCCCCN*,2.3009901445079124e-08,150,1.5,100000,158.201,25,4,23730.15,3750,287.088,16,35.595225,36,24,854,103664,35.583333,1.499499,*C,*C
poly_150,cv_1.csv,9-0-246166891-0,CC(C)(COC(=O)*)NCC(C)(C)O*,9.331287712296032e-09,150,1.5,100000,187.239,30,4,28085.85,4500,287.088,16,42.128775,42,20,843,103488,42.15,1.500756,*C,*C
poly_151,cv_1.csv,9-0-246264431-0,CC(CCCN(C)CCCOC(=O)*)O*,5.5437859905144895e-08,150,1.5,100000,201.266,33,4,30189.9,4950,287.088,16,45.28485,45,18,815,102140,45.277778,1.499766,*C,*C
poly_152,cv_1.csv,9-0-413670095-0,CC(CCCN*)NC(=O)C(C)NC(=O)*,1.1431105702588063e-08,150,1.5,100000,199.254,31,4,29888.1,4650,287.088,16,44.83215,45,19,852,101982,44.842105,1.500333,*C,*C
poly_153,cv_1.csv,9-0-413657024-0,CN(CC(F)F)C(=O)CC(CN*)OC(=O)*,1.3573884634661214e-08,150,1.5,100000,222.191,27,4,33328.65,4050,287.088,16,49.992975,50,21,1050,101850,50,1.500211,*C,*C
poly_154,cv_1.csv,9-0-1119522818-0,CC(=O)N(CCOCCO*)CCOC(=O)*,1.6107691133890913e-08,150,1.5,100000,217.221,30,4,32583.15,4500,287.088,16,48.874725,49,19,929,100364,48.894737,1.500614,*C,*C
poly_155,cv_1.csv,9-0-246318597-0,CC(CCCCOC(=O)*)NCC=CCO*,6.18643397158506e-08,150,1.5,100000,213.277,34,4,31991.55,5100,287.088,16,47.987325,48,18,864,105624,48,1.500396,*C,*C
poly_156,cv_1.csv,9-0-13127756-0,C#CCN(CCOCCO*)CCOC(=O)*,5.4132366424407786e-08,150,1.5,100000,213.233,30,4,31984.95,4500,287.088,16,47.977425,48,19,912,100092,48,1.500706,*C,*C
poly_157,cv_1.csv,9-0-413610767-0,CC(CCOC(=O)*)NCCOCCO*,6.748934847192493e-08,150,1.5,100000,203.238,31,4,30485.7,4650,287.088,16,45.72855,46,19,869,102254,45.736842,1.500272,*C,*C
poly_158,cv_1.csv,9-0-976415061-0,CC(CSCC(OC(=O)*)C(C)C)O*,3.010246740647574e-08,150,1.5,100000,204.291,29,4,30643.65,4350,287.088,16,45.965475,46,20,919,101704,45.95,1.499495,*C,*C
poly_159,cv_2.csv,9-0-1119506038-0,COCC(CNCCOCCOC(=O)*)O*,5.8221878515809995e-08,150,1.5,100000,219.237,32,4,32885.55,4800,287.088,16,49.328325,49,18,888,100608,49.333333,1.500152,*C,*C
poly_160,cv_2.csv,9-0-413665628-0,CCC(O*)C(C)C(=O)NCCOC(=O)*,1.1726752361718354e-08,150,1.5,100000,201.222,29,4,30183.3,4350,287.088,16,45.27495,45,20,905,101480,45.25,1.499173,*C,*C
poly_161,cv_2.csv,9-0-1119511830-0,CCC(CNCC(OC(=O)*)C(=O)O)O*,1.0121723222189448e-08,150,1.5,100000,203.194,27,4,30479.1,4050,287.088,16,45.71865,46,21,960,100410,45.714286,1.499857,*C,*C
poly_162,cv_2.csv,9-0-13127811-0,C=CC(OC(=O)*)C(=O)NCCOCCO*,2.192304429819913e-08,150,1.5,100000,215.205,28,4,32280.75,4200,287.088,16,48.421125,48,21,1017,104472,48.428571,1.500231,*C,*C
poly_163,cv_2.csv,9-0-413671017-0,CC(CCO*)NC(=O)CCOC(=O)*,1.3704467809556704e-08,150,1.5,100000,187.195,26,4,28079.25,3900,287.088,16,42.118875,42,22,927,100632,42.136364,1.500623,*C,*C
poly_164,cv_2.csv,9-0-413596798-0,CC(C)N(CCO*)CCOCCOC(=O)*,4.0050262167881456e-08,150,1.5,100000,217.265,34,4,32589.75,5100,287.088,16,48.884625,49,18,880,105880,48.888889,1.500131,*C,*C
poly_165,cv_2.csv,9-0-246199084-0,CC(CCOC(=O)*)SCCO*,4.924656164193487e-08,150,1.5,100000,176.237,23,4,26435.55,3450,287.088,16,39.653325,40,25,991,102106,39.64,1.499496,*C,*C
poly_166,cv_2.csv,9-0-1119513725-0,CS(=O)CCNC(CO*)COC(=O)*,1.8891882459927413e-08,150,1.5,100000,207.251,26,4,31087.65,3900,287.088,16,46.631475,47,22,1026,102216,46.636364,1.500157,*C,*C
poly_167,cv_2.csv,9-0-478223165-0,CC(OC(=O)*)C(=O)OCCOCCO*,2.7089614959808617e-08,150,1.5,100000,204.178,26,4,30626.7,3900,287.088,16,45.94005,46,22,1011,101976,45.954545,1.500473,*C,*C
poly_168,cv_2.csv,9-0-413616844-0,CCC(CO*)(COC(=O)*)NC(C)COC,1.778056396688312e-08,150,1.5,100000,217.265,34,4,32589.75,5100,287.088,16,48.884625,49,18,880,105880,48.888889,1.500131,*C,*C
poly_169,cv_2.csv,9-0-13129010-0,N#CC(NCC(CO*)OC(=O)*)C(N)=O,7.239871881387566e-09,150,1.5,100000,199.166,23,4,29874.9,3450,287.088,16,44.81235,45,24,1075,100000,44.791667,1.499308,*C,*C
poly_170,cv_2.csv,9-0-246209283-0,CCN(CCCCOC(=O)*)CCCO*,8.821508972238227e-08,150,1.5,100000,201.266,33,4,30189.9,4950,287.088,16,45.28485,45,18,815,102140,45.277778,1.499766,*C,*C
poly_171,cv_2.csv,9-0-413701570-0,CC(OC(=O)*)C(CN(C)C(C)C(=O)O)O*,1.1616740348681337e-08,150,1.5,100000,217.221,30,4,32583.15,4500,287.088,16,48.874725,49,19,929,100364,48.894737,1.500614,*C,*C
poly_172,cv_2.csv,9-0-1119510779-0,CN(CCCO*)C(=O)COC(=O)*,1.4867194283499996e-08,150,1.5,100000,173.168,23,4,25975.2,3450,287.088,16,38.9628,39,25,974,101834,38.96,1.499892,*C,*C
poly_173,cv_2.csv,9-0-1132289432-0,CC(C)C(NC(=O)*)C(O*)C(F)(F)F,7.156583421189451e-09,150,1.5,100000,197.156,23,4,29573.4,3450,287.088,16,44.3601,44,25,1109,103994,44.36,1.499997,*C,*C
poly_174,cv_2.csv,9-0-482409504-0,O=C(*)OCC(O)=C(O)C(O)=C(O)CO*,9.009266231582446e-09,150,1.5,100000,204.134,22,4,30620.1,3300,287.088,16,45.93015,46,25,1148,100868,45.92,1.499669,*C,*C
poly_175,cv_2.csv,9-0-485052499-0,C=CCOC(=O)C(CCCCNC(=O)*)N*,1.0608342008394814e-08,150,1.5,100000,212.249,31,4,31837.35,4650,287.088,16,47.756025,48,19,907,102862,47.736842,1.499397,*C,*C
poly_176,cv_2.csv,9-0-13127703-0,COCC(CNCC#CCOC(=O)*)O*,2.7943089429413397e-08,150,1.5,100000,199.206,27,4,29880.9,4050,287.088,16,44.82135,45,21,941,100106,44.809524,1.499604,*C,*C
poly_177,cv_2.csv,9-0-413605157-0,CSCCCNC(CO*)COC(=O)*,2.9568498093671058e-08,150,1.5,100000,205.279,28,4,30791.85,4200,287.088,16,46.187775,46,21,970,103720,46.190476,1.500088,*C,*C
poly_178,cv_2.csv,9-0-1119524547-0,CCNCC(=O)NCC(CN*)OC(=O)*,7.462675730768574e-09,150,1.5,100000,201.226,29,4,30183.9,4350,287.088,16,45.27585,45,20,906,101496,45.3,1.5008,*C,*C
poly_179,cv_2.csv,9-0-33233578-0,C=CC(CNCCCOCCOC(=O)*)O*,5.6158963729438184e-08,150,1.5,100000,215.249,32,4,32287.35,4800,287.088,16,48.431025,48,18,872,100352,48.444444,1.500416,*C,*C
poly_180,cv_2.csv,9-0-413643420-0,CC(C)(OC(=O)*)C(=O)OCCOCCO*,2.1601026658944825e-08,150,1.5,100000,218.205,29,4,32730.75,4350,287.088,16,49.096125,49,20,982,102712,49.1,1.500118,*C,*C
poly_181,cv_2.csv,9-0-1119508860-0,NC(=O)CN(CCCO*)CCOC(=O)*,2.4066153676999813e-08,150,1.5,100000,202.21,28,4,30331.5,4200,287.088,16,45.49725,45,21,955,103480,45.47619,1.499306,*C,*C
poly_182,cv_2.csv,9-0-246228390-0,CCN(CCCCCCOC(=O)*)CCO*,3.9742523886084916e-08,150,1.5,100000,215.293,36,4,32293.95,5400,287.088,16,48.440925,48,17,823,104968,48.411765,1.499097,*C,*C
poly_183,cv_2.csv,9-0-246431750-0,CCCCN(CCCO*)CC(C)NC(=O)*,1.9232116098143312e-08,150,1.5,100000,214.309,37,4,32146.35,5550,287.088,16,48.219525,48,16,772,101152,48.25,1.500948,*C,*C
poly_184,cv_2.csv,9-0-428454180-0,CC(O*)C(NC(=O)*)C(N)=O,5.943462891932475e-09,150,1.5,100000,144.13,18,4,21619.5,2700,287.088,16,32.42925,32,32,1038,103008,32.4375,1.500382,*C,*C
